STN,YYYYMMDD,TG,SP,DR
  330,20240323,   80,   70,   10
  330,20240324,   76,   12,   24
  330,20240325,   88,   91,    0
  330,20240326,   96,   34,    0
  330,20240327,   96,   28,    7
  330,20240328,   96,   38,   20
  330,20240329,  115,   43,    0
  330,20240330,   84,    5,  104
  330,20240331,  101,   18,   47
  330,20240401,  104,   47,    0
  330,20240402,  101,   32,   26
  330,20240403,  110,   18,   52
  330,20240404,  118,   46,   35
  330,20240405,  137,   46,   24
  330,20240406,  178,   42,    4
  330,20240407,  147,   71,   18
  330,20240408,  148,   37,   10
  330,20240409,  109,    7,    9
  330,20240410,  117,   81,    0
  330,20240411,  127,    0,    6
  330,20240412,  148,   69,    0
  330,20240413,  157,   61,    0
  330,20240414,  112,   46,    0
  330,20240415,   93,   30,   27
  330,20240416,   88,   22,   36
  330,20240417,   67,   52,   38
  330,20240418,   82,   56,   26
  330,20240419,   91,   28,   47
  330,20240420,   77,   43,   15
  330,20240421,   75,   70,   19
  330,20240422,   72,   55,    0
  330,20240423,   66,   56,   15
  330,20240424,   75,   63,   11
  330,20240425,   73,    6,   45
  330,20240426,   86,   84,    6
  330,20240427,  117,    8,   27
  330,20240428,  122,   24,    3
  330,20240429,  141,   85,    0
  330,20240430,  155,   34,    3
  330,20240501,  145,   78,   24
  330,20240502,  158,   62,   27
  330,20240503,  112,    3,   99
  330,20240504,  120,   35,   58
  330,20240505,  129,   89,    7
  330,20240506,  151,   31,    5
  330,20240507,  136,   79,    0
  330,20240508,  118,   19,    0
  330,20240509,  120,   72,    0
  330,20240510,  136,   88,    0
  330,20240511,  173,   79,    0
  330,20240512,  207,   76,    0
  330,20240513,  183,   59,    2
  330,20240514,  186,   83,    0
  330,20240515,  153,    3,   75
  330,20240516,  144,   13,   43
  330,20240517,  136,   10,    9
  330,20240518,  146,   58,    0
  330,20240519,  155,   51,    0
  330,20240520,  142,   12,   19
  330,20240521,  163,   28,   60
  330,20240522,  153,   35,   17
  330,20240523,  158,   61,    0
  330,20240524,  137,   14,  106
  330,20240525,  139,    8,   87
  330,20240526,  155,   28,   27
  330,20240527,  149,   42,    0
  330,20240528,  147,   39,   60
  330,20240529,  152,   41,   39
  330,20240530,  140,   18,   12
  330,20240531,  147,   15,    6
  331,20231201,     ,     ,     
  331,20231202,     ,     ,     
  331,20231203,     ,     ,     
  331,20231204,     ,     ,     
  331,20231205,     ,     ,     
  331,20231206,     ,     ,     
  331,20231207,     ,     ,     
  331,20231208,     ,     ,     
  331,20231209,     ,     ,     
  331,20231210,     ,     ,     
  331,20231211,     ,     ,     
  331,20231212,     ,     ,     
  331,20231213,     ,     ,     
  331,20231214,     ,     ,     
  331,20231215,     ,     ,     
  331,20231216,     ,     ,     
  331,20231217,     ,     ,     
  331,20231218,     ,     ,     
  331,20231219,     ,     ,     
  331,20231220,     ,     ,     
  331,20231221,     ,     ,     
  331,20231222,     ,     ,     
  331,20231223,     ,     ,     
  331,20231224,     ,     ,     
  331,20231225,     ,     ,     
  331,20231226,     ,     ,     
  331,20231227,     ,     ,     
  331,20231228,     ,     ,     
  331,20231229,     ,     ,     
  331,20231230,     ,     ,     
  331,20231231,     ,     ,     
  331,20240101,     ,     ,     
  331,20240102,     ,     ,     
  331,20240103,     ,     ,     
  331,20240104,     ,     ,     
  331,20240105,     ,     ,     
  331,20240106,     ,     ,     
  331,20240107,     ,     ,     
  331,20240108,     ,     ,     
  331,20240109,     ,     ,     
  331,20240110,     ,     ,     
  331,20240111,     ,     ,     
  331,20240112,     ,     ,     
  331,20240113,     ,     ,     
  331,20240114,     ,     ,     
  331,20240115,     ,     ,     
  331,20240116,     ,     ,     
  331,20240117,     ,     ,     
  331,20240118,     ,     ,     
  331,20240119,     ,     ,     
  331,20240120,     ,     ,     
  331,20240121,     ,     ,     
  331,20240122,     ,     ,     
  331,20240123,     ,     ,     
  331,20240124,     ,     ,     
  331,20240125,     ,     ,     
  331,20240126,     ,     ,     
  331,20240127,     ,     ,     
  331,20240128,     ,     ,     
  331,20240129,     ,     ,     
  331,20240130,     ,     ,     
  331,20240131,     ,     ,     
  331,20240201,     ,     ,     
  331,20240202,     ,     ,     
  331,20240203,     ,     ,     
  331,20240204,     ,     ,     
  331,20240205,     ,     ,     
  331,20240206,     ,     ,     
  331,20240207,     ,     ,     
  331,20240208,     ,     ,     
  331,20240209,     ,     ,     
  331,20240210,     ,     ,     
  331,20240211,     ,     ,     
  331,20240212,     ,     ,     
  331,20240213,     ,     ,     
  331,20240214,     ,     ,     
  331,20240215,     ,     ,     
  331,20240216,     ,     ,     
  331,20240217,     ,     ,     
  331,20240218,     ,     ,     
  331,20240219,     ,     ,     
  331,20240220,     ,     ,     
  331,20240221,     ,     ,     
  331,20240222,     ,     ,     
  331,20240223,     ,     ,     
  331,20240224,     ,     ,     
  331,20240225,     ,     ,     
  331,20240226,     ,     ,     
  331,20240227,     ,     ,     
  331,20240228,     ,     ,     
  331,20240229,     ,     ,     
  331,20240301,     ,     ,     
  331,20240302,     ,     ,     
  331,20240303,     ,     ,     
  331,20240304,     ,     ,     
  331,20240305,     ,     ,     
  331,20240306,     ,     ,     
  331,20240307,     ,     ,     
  331,20240308,     ,     ,     
  331,20240309,     ,     ,     
  331,20240310,     ,     ,     
  331,20240311,     ,     ,     
  331,20240312,     ,     ,     
  331,20240313,     ,     ,     
  331,20240314,     ,     ,     
  331,20240315,     ,     ,     
  331,20240316,     ,     ,     
  331,20240317,     ,     ,     
  331,20240318,     ,     ,     
  331,20240319,     ,     ,     
  331,20240320,     ,     ,     
  331,20240321,     ,     ,     
  331,20240322,     ,     ,     
  331,20240323,     ,     ,     
  331,20240324,     ,     ,     
  331,20240325,     ,     ,     
  331,20240326,     ,     ,     
  331,20240327,     ,     ,     
  331,20240328,     ,     ,     
  331,20240329,     ,     ,     
  331,20240330,     ,     ,     
  331,20240331,     ,     ,     
  331,20240401,     ,     ,     
  331,20240402,     ,     ,     
  331,20240403,     ,     ,     
  331,20240404,     ,     ,     
  331,20240405,     ,     ,     
  331,20240406,     ,     ,     
  331,20240407,     ,     ,     
  331,20240408,     ,     ,     
  331,20240409,     ,     ,     
  331,20240410,     ,     ,     
  331,20240411,     ,     ,     
  331,20240412,     ,     ,     
  331,20240413,     ,     ,     
  331,20240414,     ,     ,     
  331,20240415,     ,     ,     
  331,20240416,     ,     ,     
  331,20240417,     ,     ,     
  331,20240418,     ,     ,     
  331,20240419,     ,     ,     
  331,20240420,     ,     ,     
  331,20240421,     ,     ,     
  331,20240422,     ,     ,     
  331,20240423,     ,     ,     
  331,20240424,     ,     ,     
  331,20240425,     ,     ,     
  331,20240426,     ,     ,     
  331,20240427,     ,     ,     
  331,20240428,     ,     ,     
  331,20240429,     ,     ,     
  331,20240430,     ,     ,     
  331,20240501,     ,     ,     
  331,20240502,     ,     ,     
  331,20240503,     ,     ,     
  331,20240504,     ,     ,     
  331,20240505,     ,     ,     
  331,20240506,     ,     ,     
  331,20240507,     ,     ,     
  331,20240508,     ,     ,     
  331,20240509,     ,     ,     
  331,20240510,     ,     ,     
  331,20240511,     ,     ,     
  331,20240512,     ,     ,     
  331,20240513,     ,     ,     
  331,20240514,     ,     ,     
  331,20240515,     ,     ,     
  331,20240516,     ,     ,     
  331,20240517,     ,     ,     
  331,20240518,     ,     ,     
  331,20240519,     ,     ,     
  331,20240520,     ,     ,     
  331,20240521,     ,     ,     
  331,20240522,     ,     ,     
  331,20240523,     ,     ,     
  331,20240524,     ,     ,     
  331,20240525,     ,     ,     
  331,20240526,     ,     ,     
  331,20240527,     ,     ,     
  331,20240528,     ,     ,     
  331,20240529,     ,     ,     
  331,20240530,     ,     ,     
  331,20240531,     ,     ,     
  340,20231201,  -16,     ,    0
  340,20231202,  -14,     ,    0
  340,20231203,    0,     ,   34
  340,20231204,   20,     ,   80
  340,20231205,   27,     ,   27
  340,20231206,   22,     ,    8
  340,20231207,   23,     ,    7
  340,20231208,   63,     ,   26
  340,20231209,   79,     ,   66
  340,20231210,   92,     ,   26
  340,20231211,   94,     ,    5
  340,20231212,   80,     ,   47
  340,20231213,   82,     ,   17
  340,20231214,   54,     ,    6
  340,20231215,   74,     ,    3
  340,20231216,   80,     ,    9
  340,20231217,   72,     ,    0
  340,20231218,   58,     ,    0
  340,20231219,   70,     ,  129
  340,20231220,   72,     ,    7
  340,20231221,   99,     ,   18
  340,20231222,   97,     ,   14
  340,20231223,  101,     ,    0
  340,20231224,  117,     ,  132
  340,20231225,  117,     ,  110
  340,20231226,   80,     ,   23
  340,20231227,   88,     ,   33
  340,20231228,  108,     ,    0
  340,20231229,   99,     ,   16
  340,20231230,   90,     ,    0
  340,20231231,   91,     ,   37
  340,20240101,   76,     ,   57
  340,20240102,  113,     ,  106
  340,20240103,   95,     ,   60
  340,20240104,   85,     ,   55
  340,20240105,   75,     ,   80
  340,20240106,   39,     ,   10
  340,20240107,    2,     ,    0
  340,20240108,  -21,     ,    0
  340,20240109,  -35,     ,    0
  340,20240110,  -46,     ,    0
  340,20240111,  -26,     ,    0
  340,20240112,   26,     ,    0
  340,20240113,   28,     ,   16
  340,20240114,   17,     ,   39
  340,20240115,   13,     ,   73
  340,20240116,    7,     ,    3
  340,20240117,  -18,     ,    0
  340,20240118,  -17,     ,    4
  340,20240119,    1,     ,    2
  340,20240120,   -6,     ,    0
  340,20240121,   46,     ,    3
  340,20240122,   99,     ,   27
  340,20240123,   82,     ,   33
  340,20240124,  100,     ,   12
  340,20240125,   70,     ,   29
  340,20240126,   76,     ,   23
  340,20240127,   25,     ,    0
  340,20240128,   51,     ,    0
  340,20240129,   91,     ,    0
  340,20240130,   90,     ,   22
  340,20240131,   69,     ,    7
  340,20240201,   60,     ,   20
  340,20240202,   80,     ,    0
  340,20240203,  103,     ,   31
  340,20240204,  109,     ,    4
  340,20240205,   95,     ,    7
  340,20240206,  110,     ,   53
  340,20240207,   41,     ,   77
  340,20240208,   58,     ,  140
  340,20240209,  116,     ,   40
  340,20240210,  110,     ,   23
  340,20240211,   85,     ,   42
  340,20240212,   65,     ,    2
  340,20240213,   73,     ,   16
  340,20240214,  116,     ,   41
  340,20240215,  139,     ,   44
  340,20240216,  117,     ,   30
  340,20240217,  110,     ,    0
  340,20240218,   99,     ,  104
  340,20240219,   89,     ,   10
  340,20240220,   85,     ,    0
  340,20240221,   93,     ,   67
  340,20240222,   99,     ,   49
  340,20240223,   58,     ,   36
  340,20240224,   57,     ,   14
  340,20240225,   71,     ,    7
  340,20240226,   53,     ,  155
  340,20240227,   49,     ,    0
  340,20240228,   69,     ,    0
  340,20240229,   85,     ,  109
  340,20240301,   72,     ,   70
  340,20240302,   90,     ,   12
  340,20240303,   79,     ,   20
  340,20240304,   62,     ,    0
  340,20240305,   52,     ,   18
  340,20240306,   54,     ,    0
  340,20240307,   53,     ,    0
  340,20240308,   62,     ,    0
  340,20240309,   97,     ,    0
  340,20240310,   93,     ,    0
  340,20240311,   78,     ,  161
  340,20240312,   86,     ,  128
  340,20240313,  116,     ,   17
  340,20240314,  136,     ,    0
  340,20240315,  130,     ,    5
  340,20240316,   79,     ,   16
  340,20240317,  106,     ,   56
  340,20240318,  106,     ,    0
  340,20240319,  115,     ,    0
  340,20240320,  109,     ,    0
  340,20240321,  100,     ,    0
  340,20240322,   93,     ,  127
  340,20240323,   66,     ,    9
  340,20240324,   70,     ,   22
  340,20240325,   69,     ,    0
  340,20240326,   92,     ,   14
  340,20240327,   95,     ,    2
  340,20240328,   97,     ,   26
  340,20240329,  113,     ,   17
  340,20240330,   78,     ,   98
  340,20240331,  101,     ,   39
  340,20240401,  107,     ,    0
  340,20240402,  104,     ,   39
  340,20240403,  114,     ,   66
  340,20240404,  127,     ,   76
  340,20240405,  147,     ,   18
  340,20240406,  185,     ,    0
  340,20240407,  168,     ,   20
  340,20240408,  153,     ,   15
  340,20240409,  109,     ,   16
  340,20240410,  119,     ,    9
  340,20240411,  131,     ,   10
  340,20240412,  164,     ,    0
  340,20240413,  168,     ,    0
  340,20240414,  118,     ,    0
  340,20240415,   85,     ,   28
  340,20240416,   75,     ,   53
  340,20240417,   58,     ,   12
  340,20240418,   74,     ,   14
  340,20240419,   86,     ,   94
  340,20240420,   71,     ,   18
  340,20240421,   57,     ,   13
  340,20240422,   48,     ,    4
  340,20240423,   54,     ,   24
  340,20240424,   66,     ,    6
  340,20240425,   70,     ,   40
  340,20240426,   83,     ,   66
  340,20240427,  122,     ,   35
  340,20240428,  130,     ,    1
  340,20240429,  126,     ,    0
  340,20240430,  162,     ,   13
  340,20240501,  186,     ,   15
  340,20240502,  156,     ,   28
  340,20240503,  104,     ,  119
  340,20240504,  103,     ,   53
  340,20240505,  131,     ,    2
  340,20240506,  142,     ,   65
  340,20240507,  147,     ,   48
  340,20240508,  119,     ,    0
  340,20240509,  126,     ,    0
  340,20240510,  154,     ,    0
  340,20240511,  175,     ,    0
  340,20240512,  198,     ,    5
  340,20240513,  194,     ,    0
  340,20240514,  193,     ,    0
  340,20240515,  153,     ,   94
  340,20240516,  148,     ,   86
  340,20240517,  142,     ,   20
  340,20240518,  145,     ,   10
  340,20240519,  143,     ,   18
  340,20240520,  143,     ,   18
  340,20240521,  159,     ,   64
  340,20240522,  156,     ,    0
  340,20240523,  149,     ,   11
  340,20240524,  132,     ,  120
  340,20240525,  143,     ,   84
  340,20240526,  149,     ,   19
  340,20240527,  140,     ,    2
  340,20240528,  142,     ,   67
  340,20240529,  152,     ,   18
  340,20240530,  138,     ,   27
  340,20240531,  146,     ,   28
  343,20231201,     ,     ,     
  343,20231202,     ,     ,     
  343,20231203,     ,     ,     
  343,20231204,     ,     ,     
  343,20231205,     ,     ,     
  343,20231206,     ,     ,     
  343,20231207,     ,     ,     
  343,20231208,     ,     ,     
  343,20231209,     ,     ,     
  343,20231210,     ,     ,     
  343,20231211,     ,     ,     
  343,20231212,     ,     ,     
  343,20231213,     ,     ,     
  343,20231214,     ,     ,     
  343,20231215,     ,     ,     
  343,20231216,     ,     ,     
  343,20231217,     ,     ,     
  343,20231218,     ,     ,     
  343,20231219,     ,     ,     
  343,20231220,     ,     ,     
  343,20231221,     ,     ,     
  343,20231222,     ,     ,     
  343,20231223,     ,     ,     
  343,20231224,     ,     ,     
  343,20231225,     ,     ,     
  343,20231226,     ,     ,     
  343,20231227,     ,     ,     
  343,20231228,     ,     ,     
  343,20231229,     ,     ,     
  343,20231230,     ,     ,     
  343,20231231,     ,     ,     
  343,20240101,     ,     ,     
  343,20240102,     ,     ,     
  343,20240103,     ,     ,     
  343,20240104,     ,     ,     
  343,20240105,     ,     ,     
  343,20240106,     ,     ,     
  343,20240107,     ,     ,     
  343,20240108,     ,     ,     
  343,20240109,     ,     ,     
  343,20240110,     ,     ,     
  343,20240111,     ,     ,     
  343,20240112,     ,     ,     
  343,20240113,     ,     ,     
  343,20240114,     ,     ,     
  343,20240115,     ,     ,     
  343,20240116,     ,     ,     
  343,20240117,     ,     ,     
  343,20240118,     ,     ,     
  343,20240119,     ,     ,     
  343,20240120,     ,     ,     
  343,20240121,     ,     ,     
  343,20240122,     ,     ,     
  343,20240123,     ,     ,     
  343,20240124,     ,     ,     
  343,20240125,     ,     ,     
  343,20240126,     ,     ,     
  343,20240127,     ,     ,     
  343,20240128,     ,     ,     
  343,20240129,     ,     ,     
  343,20240130,     ,     ,     
  343,20240131,     ,     ,     
  343,20240201,     ,     ,     
  343,20240202,     ,     ,     
  343,20240203,     ,     ,     
  343,20240204,     ,     ,     
  343,20240205,     ,     ,     
  343,20240206,     ,     ,     
  343,20240207,     ,     ,     
  343,20240208,     ,     ,     
  343,20240209,     ,     ,     
  343,20240210,     ,     ,     
  343,20240211,     ,     ,     
  343,20240212,     ,     ,     
  343,20240213,     ,     ,     
  343,20240214,     ,     ,     
  343,20240215,     ,     ,     
  343,20240216,     ,     ,     
  343,20240217,     ,     ,     
  343,20240218,     ,     ,     
  343,20240219,     ,     ,     
  343,20240220,     ,     ,     
  343,20240221,     ,     ,     
  343,20240222,     ,     ,     
  343,20240223,     ,     ,     
  343,20240224,     ,     ,     
  343,20240225,     ,     ,     
  343,20240226,     ,     ,     
  343,20240227,     ,     ,     
  343,20240228,     ,     ,     
  343,20240229,     ,     ,     
  343,20240301,     ,     ,     
  343,20240302,     ,     ,     
  343,20240303,     ,     ,     
  343,20240304,     ,     ,     
  343,20240305,     ,     ,     
  343,20240306,     ,     ,     
  343,20240307,     ,     ,     
  343,20240308,     ,     ,     
  343,20240309,     ,     ,     
  343,20240310,     ,     ,     
  343,20240311,     ,     ,     
  343,20240312,     ,     ,     
  343,20240313,     ,     ,     
  343,20240314,     ,     ,     
  343,20240315,     ,     ,     
  343,20240316,     ,     ,     
  343,20240317,     ,     ,     
  343,20240318,     ,     ,     
  343,20240319,     ,     ,     
  343,20240320,     ,     ,     
  343,20240321,     ,     ,     
  343,20240322,     ,     ,     
  343,20240323,     ,     ,     
  343,20240324,     ,     ,     
  343,20240325,     ,     ,     
  343,20240326,     ,     ,     
  343,20240327,     ,     ,     
  343,20240328,     ,     ,     
  343,20240329,     ,     ,     
  343,20240330,     ,     ,     
  343,20240331,     ,     ,     
  343,20240401,     ,     ,     
  343,20240402,     ,     ,     
  343,20240403,     ,     ,     
  343,20240404,     ,     ,     
  343,20240405,     ,     ,     
  343,20240406,     ,     ,     
  343,20240407,     ,     ,     
  343,20240408,     ,     ,     
  343,20240409,     ,     ,     
  343,20240410,     ,     ,     
  343,20240411,     ,     ,     
  343,20240412,     ,     ,     
  343,20240413,     ,     ,     
  343,20240414,     ,     ,     
  343,20240415,     ,     ,     
  343,20240416,     ,     ,     
  343,20240417,     ,     ,     
  343,20240418,     ,     ,     
  343,20240419,     ,     ,     
  343,20240420,     ,     ,     
  343,20240421,     ,     ,     
  343,20240422,     ,     ,     
  343,20240423,     ,     ,     
  343,20240424,     ,     ,     
  343,20240425,     ,     ,     
  343,20240426,     ,     ,     
  343,20240427,     ,     ,     
  343,20240428,     ,     ,     
  343,20240429,     ,     ,     
  343,20240430,     ,     ,     
  343,20240501,     ,     ,     
  343,20240502,     ,     ,     
  343,20240503,     ,     ,     
  343,20240504,     ,     ,     
  343,20240505,     ,     ,     
  343,20240506,     ,     ,     
  343,20240507,     ,     ,     
  343,20240508,     ,     ,     
  343,20240509,     ,     ,     
  343,20240510,     ,     ,     
  343,20240511,     ,     ,     
  343,20240512,     ,     ,     
  343,20240513,     ,     ,     
  343,20240514,     ,     ,     
  343,20240515,     ,     ,     
  343,20240516,     ,     ,     
  343,20240517,     ,     ,     
  343,20240518,     ,     ,     
  343,20240519,     ,     ,     
  343,20240520,     ,     ,     
  343,20240521,     ,     ,     
  343,20240522,     ,     ,     
  343,20240523,     ,     ,     
  343,20240524,     ,     ,     
  343,20240525,     ,     ,     
  343,20240526,     ,     ,     
  343,20240527,     ,     ,     
  343,20240528,     ,     ,     
  343,20240529,     ,     ,     
  343,20240530,     ,     ,     
  343,20240531,     ,     ,     
  344,20231201,  -11,   48,    0
  344,20231202,    1,   46,   20
  344,20231203,    9,   12,   45
  344,20231204,   26,    0,   36
  344,20231205,   24,    0,   12
  344,20231206,   36,   55,   12
  344,20231207,   20,   13,   10
  344,20231208,   62,    6,   34
  344,20231209,   84,    0,   60
  344,20231210,   99,   25,   32
  344,20231211,   96,    3,   30
  344,20231212,   84,    3,   42
  344,20231213,   83,    5,   10
  344,20231214,   59,   33,    6
  344,20231215,   84,    0,    0
  344,20231216,   90,    0,    0
  344,20231217,   86,   45,    0
  344,20231218,   78,    3,    0
  344,20231219,   83,    0,  143
  344,20231220,   89,    3,   20
  344,20231221,  104,   18,   16
  344,20231222,   98,    0,    9
  344,20231223,  104,    3,    4
  344,20231224,  116,    0,   94
  344,20231225,  115,    3,   81
  344,20231226,   78,   21,   10
  344,20231227,   82,    0,   40
  344,20231228,  106,    0,   16
  344,20231229,   99,    3,   12
  344,20231230,   89,   26,    0
  344,20231231,   88,   17,   45
  344,20240101,   80,   22,   82
  344,20240102,  109,    0,  128
  344,20240103,   98,    5,   76
  344,20240104,   85,   20,   55
  344,20240105,   77,    3,   40
  344,20240106,   40,   11,    0
  344,20240107,    2,   28,    0
  344,20240108,  -16,   20,    0
  344,20240109,  -30,   87,    0
  344,20240110,  -34,   87,    0
  344,20240111,   -7,   20,    0
  344,20240112,   35,    4,    0
  344,20240113,   41,    0,   10
  344,20240114,   35,   12,   36
  344,20240115,   17,   25,   41
  344,20240116,   13,   58,   12
  344,20240117,   -7,    0,    0
  344,20240118,   -7,   67,    3
  344,20240119,   19,   79,    1
  344,20240120,    1,   65,    0
  344,20240121,   41,    0,    4
  344,20240122,   97,   64,   32
  344,20240123,   85,   37,   45
  344,20240124,  100,   14,    0
  344,20240125,   69,    2,   10
  344,20240126,   78,   67,   24
  344,20240127,   40,   76,    0
  344,20240128,   52,   74,    0
  344,20240129,   77,   64,    0
  344,20240130,   83,    0,   19
  344,20240131,   70,    6,   16
  344,20240201,   63,   83,   13
  344,20240202,   78,    0,    0
  344,20240203,  102,   15,    6
  344,20240204,  104,   13,    9
  344,20240205,   94,    5,    0
  344,20240206,  104,    5,   57
  344,20240207,   46,   46,   43
  344,20240208,   39,    0,  143
  344,20240209,  111,   19,   45
  344,20240210,  106,   26,   14
  344,20240211,   84,    3,   51
  344,20240212,   69,   56,    0
  344,20240213,   72,   44,   39
  344,20240214,  114,    0,   85
  344,20240215,  133,   24,   39
  344,20240216,  112,   10,   20
  344,20240217,  106,   18,    2
  344,20240218,   95,    0,  152
  344,20240219,   88,    5,    7
  344,20240220,   89,   24,    0
  344,20240221,   94,    0,   95
  344,20240222,   98,    6,   59
  344,20240223,   62,   24,   30
  344,20240224,   52,   13,   54
  344,20240225,   67,   56,   22
  344,20240226,   55,   11,   27
  344,20240227,   50,   85,    0
  344,20240228,   72,    1,    0
  344,20240229,   86,    0,  115
  344,20240301,   75,   29,   45
  344,20240302,   92,   56,    9
  344,20240303,   91,   14,    0
  344,20240304,   77,   61,    0
  344,20240305,   66,    0,   22
  344,20240306,   70,   58,    0
  344,20240307,   54,   76,    0
  344,20240308,   56,   91,    0
  344,20240309,   87,   54,    0
  344,20240310,   90,    6,    0
  344,20240311,   74,    0,   99
  344,20240312,   86,    3,   73
  344,20240313,  113,    0,    0
  344,20240314,  129,   83,    0
  344,20240315,  126,   43,   20
  344,20240316,   80,   35,    3
  344,20240317,  104,    3,   62
  344,20240318,  110,   50,    0
  344,20240319,  116,   44,    0
  344,20240320,  118,   50,    0
  344,20240321,   96,    9,    0
  344,20240322,   92,    0,   54
  344,20240323,   70,   67,   10
  344,20240324,   71,   27,   19
  344,20240325,   76,   83,    0
  344,20240326,   89,   17,    0
  344,20240327,   99,   35,    3
  344,20240328,   95,   28,   23
  344,20240329,  112,   39,    2
  344,20240330,   84,    9,   73
  344,20240331,  101,   19,   39
  344,20240401,  105,   26,    0
  344,20240402,  101,   22,   24
  344,20240403,  111,    9,   60
  344,20240404,  122,   50,   50
  344,20240405,  137,   43,   32
  344,20240406,  179,   51,    0
  344,20240407,  151,   62,   14
  344,20240408,  151,   42,    9
  344,20240409,  110,   14,   18
  344,20240410,  115,   81,    6
  344,20240411,  131,    0,    5
  344,20240412,  158,   67,    0
  344,20240413,  164,   63,    0
  344,20240414,  114,   48,    0
  344,20240415,   92,   22,   25
  344,20240416,   80,   21,   54
  344,20240417,   58,   42,   28
  344,20240418,   74,   49,   29
  344,20240419,   88,   33,   73
  344,20240420,   77,   42,   10
  344,20240421,   69,   81,    9
  344,20240422,   60,   36,    0
  344,20240423,   59,   60,   12
  344,20240424,   69,   56,    7
  344,20240425,   64,    2,   65
  344,20240426,   86,   70,    6
  344,20240427,  117,   17,   29
  344,20240428,  120,   24,    0
  344,20240429,  133,   73,    0
  344,20240430,  161,   30,    8
  344,20240501,  179,   77,   16
  344,20240502,  164,   74,   18
  344,20240503,  111,    3,   69
  344,20240504,  115,   26,   27
  344,20240505,  130,   52,    4
  344,20240506,  150,   21,    0
  344,20240507,  145,   83,    0
  344,20240508,  116,   16,    0
  344,20240509,  131,   62,    0
  344,20240510,  156,   68,    0
  344,20240511,  168,   81,    0
  344,20240512,  201,   74,    0
  344,20240513,  199,   62,    1
  344,20240514,  200,   75,   12
  344,20240515,  161,    7,   66
  344,20240516,  155,   21,   47
  344,20240517,  144,   15,   21
  344,20240518,  164,   65,    0
  344,20240519,  167,   52,    0
  344,20240520,  149,   25,   31
  344,20240521,  168,   33,   77
  344,20240522,  156,   21,   19
  344,20240523,  158,   47,    0
  344,20240524,  145,    9,  104
  344,20240525,  149,   25,   65
  344,20240526,  158,   27,   23
  344,20240527,  150,   36,    0
  344,20240528,  147,   37,   64
  344,20240529,  151,   37,   44
  344,20240530,  141,   21,    6
  344,20240531,  149,   20,   43
  348,20231201,  -13,   48,    0
  348,20231202,   -7,   30,    0
  348,20231203,    6,   32,   37
  348,20231204,   20,    0,   72
  348,20231205,   21,    0,   33
  348,20231206,   25,   31,   11
  348,20231207,   12,   10,    0
  348,20231208,   55,    0,   23
  348,20231209,   78,    0,   55
  348,20231210,   95,   30,   54
  348,20231211,   89,    6,   44
  348,20231212,   78,   10,   36
  348,20231213,   81,    9,   24
  348,20231214,   55,   26,    0
  348,20231215,   77,    0,    0
  348,20231216,   81,    0,    5
  348,20231217,   80,   49,    0
  348,20231218,   73,    4,    0
  348,20231219,   77,    0,  142
  348,20231220,   86,   13,   18
  348,20231221,   98,    5,   61
  348,20231222,   94,    0,   51
  348,20231223,  102,    0,   16
  348,20231224,  116,    0,  111
  348,20231225,  114,    0,   77
  348,20231226,   77,   24,   16
  348,20231227,   76,    0,   43
  348,20231228,  105,   12,    0
  348,20231229,   95,    6,   23
  348,20231230,   80,   37,    0
  348,20231231,   87,   18,   29
  348,20240101,   72,   13,   72
  348,20240102,  106,    0,  142
  348,20240103,   93,    5,   76
  348,20240104,   78,    4,   56
  348,20240105,   72,    0,   40
  348,20240106,   34,    0,   13
  348,20240107,   -2,   31,    0
  348,20240108,  -17,   29,    0
  348,20240109,  -29,   87,    0
  348,20240110,  -31,   87,    0
  348,20240111,  -16,   28,    0
  348,20240112,   29,    0,    0
  348,20240113,   29,    0,   17
  348,20240114,   23,    2,   23
  348,20240115,   11,   25,   38
  348,20240116,    1,   67,    2
  348,20240117,  -18,    2,    0
  348,20240118,  -13,   85,    3
  348,20240119,    1,   84,    1
  348,20240120,   -7,   66,    0
  348,20240121,   37,    4,    5
  348,20240122,   94,   56,   42
  348,20240123,   80,   45,   56
  348,20240124,   97,   21,    7
  348,20240125,   61,    3,   18
  348,20240126,   74,   65,   26
  348,20240127,   28,   90,    0
  348,20240128,   38,   81,    0
  348,20240129,   62,   59,    0
  348,20240130,   78,    4,   19
  348,20240131,   65,    3,   13
  348,20240201,   57,   75,   16
  348,20240202,   74,    0,    0
  348,20240203,   99,    8,    5
  348,20240204,  105,    0,   11
  348,20240205,   94,    9,    0
  348,20240206,  106,   10,   57
  348,20240207,   45,   42,   47
  348,20240208,   37,    0,  136
  348,20240209,  107,    8,   52
  348,20240210,  105,   15,   17
  348,20240211,   84,    6,   74
  348,20240212,   60,   51,    0
  348,20240213,   64,   45,   34
  348,20240214,  113,    0,   60
  348,20240215,  127,   24,   39
  348,20240216,  108,    7,   25
  348,20240217,  102,    5,    0
  348,20240218,   95,    0,  130
  348,20240219,   86,    5,   12
  348,20240220,   85,   24,    0
  348,20240221,   93,    0,   88
  348,20240222,   97,    7,   64
  348,20240223,   58,   23,   35
  348,20240224,   49,   15,   22
  348,20240225,   65,   36,   20
  348,20240226,   53,    0,   36
  348,20240227,   46,   87,    0
  348,20240228,   63,   11,    1
  348,20240229,   81,    0,  110
  348,20240301,   77,   38,   17
